ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
185	"ENSMUSG00000002881"	"Nab1"	chr1	-	52464784	52464947	52464784	52464944	52466889	52466979	185	1,3,3,0,7,4	0,0,0,0,2,0	1,16,4,9,4,1	1,0,1,1,0,1	99	96	1	1.0	1.0,1.0,1.0,NA,0.772,1.0	0.492,1.0,0.795,0.897,1.0,0.492	0.175
189	"ENSMUSG00000034973"	"Dop1a"	chr9	+	86512557	86513179	86512560	86513179	86507503	86507737	189	1,2,0,0,0,1	0,0,1,0,0,1	0,0,0,0,2,0	0,0,0,1,1,2	99	96	1	1.0	1.0,1.0,0.0,NA,NA,0.492	NA,NA,NA,0.0,0.66,0.0	0.403
195	"ENSMUSG00000020400"	"Tnip1"	chr11	-	54910786	54911571	54910786	54911497	54915496	54915587	195	5,5,6,9,5,5	2,4,0,2,0,2	3,5,3,8,4,8	0,2,2,2,1,3	170	96	0.669535404158	1.0	0.585,0.414,1.0,0.718,1.0,0.585	1.0,0.585,0.459,0.693,0.693,0.601	0.045
196	"ENSMUSG00000022351"	"Sqle"	chr15	+	59322835	59322932	59322866	59322932	59321313	59321494	196	3,17,3,5,4,6	0,0,0,0,0,0	7,17,7,15,10,6	0,0,0,1,0,0	127	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.919,1.0,1.0	0.013
201	"ENSMUSG00000006724"	"Cyp27b1"	chr10	+	127049038	127049255	127049064	127049255	127048249	127048475	201	0,0,0,0,0,2	3,2,15,29,17,13	0,1,0,0,0,1	1,2,0,3,3,3	122	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.108	0.0,0.282,NA,0.0,0.0,0.208	-0.08
206	"ENSMUSG00000079557"	"March2"	chr17	-	33691514	33692203	33691514	33692153	33696036	33696246	206	2,2,1,0,2,3	18,17,14,15,4,15	0,2,0,3,0,6	12,15,13,21,12,21	146	96	0.879849529073	1.0	0.068,0.072,0.045,0.0,0.247,0.116	0.0,0.081,0.0,0.086,0.0,0.158	0.037
210	"ENSMUSG00000038473"	"Nos1ap"	chr1	-	170375247	170375321	170375247	170375306	170390730	170390823	210	0,2,1,0,1,0	0,1,0,1,0,0	0,0,1,0,0,0	0,0,0,1,2,0	111	96	1	1.0	NA,0.634,1.0,0.0,1.0,NA	NA,NA,1.0,0.0,0.0,NA	0.325
211	"ENSMUSG00000052013"	"Btla"	chr16	+	45244152	45244311	45244155	45244311	45242705	45242741	211	0,1,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,0,0,0,0,0	99	96	1	1.0	NA,1.0,NA,NA,NA,NA	0.0,NA,NA,NA,NA,NA	1.0
212	"ENSMUSG00000032363"	"Adamts7"	chr9	+	90192898	90194269	90193024	90194269	90192380	90192594	212	0,0,0,0,0,0	0,1,0,0,0,0	0,0,0,0,1,0	0,0,0,0,0,0	222	96	1	1.0	NA,0.0,NA,NA,NA,NA	NA,NA,NA,NA,1.0,NA	-1.0
213	"ENSMUSG00000038704"	"Aspdh"	chr7	+	44466089	44466234	44466094	44466234	44465443	44465507	213	4,9,4,5,6,11	0,0,0,0,0,0	9,18,11,12,9,27	1,0,1,0,0,0	101	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.895,1.0,0.913,1.0,1.0,1.0	0.032
216	"ENSMUSG00000030123"	"Plxnd1"	chr6	-	115967748	115967888	115967748	115967786	115967970	115968070	216	10,10,3,6,2,12	1,0,0,0,2,0	4,4,2,2,0,3	0,0,0,0,0,0	198	96	1	1.0	0.829,1.0,1.0,1.0,0.327,1.0	1.0,1.0,1.0,1.0,NA,1.0	-0.141
221	"ENSMUSG00000033857"	"Engase"	chr11	+	118486444	118486553	118486447	118486553	118485756	118485905	221	0,2,0,1,0,0	0,0,0,0,0,0	0,1,0,0,1,1	0,0,0,0,5,0	99	96	1	1.0	NA,1.0,NA,1.0,NA,NA	NA,1.0,NA,NA,0.162,1.0	0.279
222	"ENSMUSG00000033857"	"Engase"	chr11	+	118486705	118486936	118486821	118486936	118486447	118486553	222	0,0,0,0,0,0	0,1,0,1,3,1	1,0,1,0,0,0	0,1,1,0,0,0	212	96	1	1.0	NA,0.0,NA,0.0,0.0,0.0	1.0,0.0,0.312,NA,NA,NA	-0.437
224	"ENSMUSG00000090626"	"Tex9"	chr9	-	72480596	72480775	72480596	72480747	72482446	72482529	224	1,1,0,1,1,3	0,0,1,0,0,0	1,1,1,3,1,2	0,0,0,0,0,0	124	96	1	1.0	1.0,1.0,0.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.167
228	"ENSMUSG00000026553"	"Copa"	chr1	+	172110649	172110815	172110676	172110815	172110488	172110574	228	0,1,0,0,1,0	47,38,14,26,18,20	0,1,0,2,0,0	31,41,30,42,32,41	123	96	1	1.0	0.0,0.02,0.0,0.0,0.042,0.0	0.0,0.019,0.0,0.036,0.0,0.0	0.001
236	"ENSMUSG00000026848"	"Tor1b"	chr2	+	30955767	30955953	30955777	30955953	30953751	30954017	236	0,0,0,1,0,1	7,6,5,0,4,6	0,1,0,1,3,0	3,1,1,7,2,7	106	96	0.667217823463	1.0	0.0,0.0,0.0,1.0,0.0,0.131	0.0,0.475,0.0,0.115,0.576,0.0	-0.006
240	"ENSMUSG00000029207"	"Apbb2"	chr5	-	66310999	66311083	66310999	66311080	66312158	66312246	240	1,4,1,0,1,2	0,0,0,0,0,0	0,1,2,4,3,3	1,0,0,0,2,1	99	96	1	1.0	1.0,1.0,1.0,NA,1.0,1.0	0.0,1.0,1.0,1.0,0.593,0.744	0.277
241	"ENSMUSG00000029207"	"Apbb2"	chr5	-	66399621	66400284	66399621	66400281	66451467	66452283	241	0,1,0,0,0,0	0,2,0,1,0,2	0,0,1,1,1,0	2,4,1,3,0,1	99	96	1	1.0	NA,0.327,NA,0.0,NA,0.0	0.0,0.0,0.492,0.244,1.0,0.0	-0.18
242	"ENSMUSG00000000339"	"Rtca"	chr3	-	116504344	116504468	116504344	116504446	116506834	116506978	242	3,9,2,4,7,3	0,1,0,0,0,0	3,6,6,10,4,12	1,0,0,0,0,1	118	96	1	1.0	1.0,0.88,1.0,1.0,1.0,1.0	0.709,1.0,1.0,1.0,1.0,0.907	0.044
243	"ENSMUSG00000000339"	"Rtca"	chr3	-	116506834	116506993	116506834	116506978	116507750	116507851	243	0,0,0,0,1,0	8,6,3,6,5,9	0,0,0,1,0,1	3,7,2,12,10,7	111	96	1	1.0	0.0,0.0,0.0,0.0,0.147,0.0	0.0,0.0,0.0,0.067,0.0,0.11	-0.005
249	"ENSMUSG00000027981"	"Rnpc3"	chr3	-	113608339	113608411	113608339	113608408	113609037	113609170	249	3,4,5,0,3,6	0,1,0,0,0,0	2,2,3,4,7,5	0,0,0,0,0,0	99	96	1	1.0	1.0,0.795,1.0,NA,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.041
250	"ENSMUSG00000022000"	"Zc3h13"	chr14	+	75335921	75336074	75335924	75336074	75331705	75332218	250	2,4,0,4,2,2	2,3,1,2,0,0	0,0,0,2,0,0	0,0,2,1,0,2	99	96	1	1.0	0.492,0.564,0.0,0.66,1.0,1.0	NA,NA,0.0,0.66,NA,0.0	0.399
254	"ENSMUSG00000061232"	"H2-K1"	chr17	-	33996826	33996874	33996826	33996859	33997037	33997157	254	5,6,0,0,1,0	0,0,0,0,0,0	0,0,0,0,1,5	0,0,37,47,0,0	111	96	1	1.0	1.0,1.0,NA,NA,1.0,NA	NA,NA,0.0,0.0,1.0,1.0	0.5
257	"ENSMUSG00000015869"	"Prpsap1"	chr11	-	116479651	116479839	116479651	116479824	116485868	116485935	257	1,0,0,1,0,0	11,15,13,8,11,13	0,1,0,1,1,0	10,14,12,10,13,6	111	96	1	1.0	0.073,0.0,0.0,0.098,0.0,0.0	0.0,0.058,0.0,0.08,0.062,0.0	-0.005
265	"ENSMUSG00000029670"	"Ing3"	chr6	+	21968884	21969004	21968917	21969004	21967626	21967698	265	3,5,6,0,0,9	0,0,0,0,0,0	2,4,7,8,4,6	0,0,0,0,1,0	129	96	1	1.0	1.0,1.0,1.0,NA,NA,1.0	1.0,1.0,1.0,1.0,0.749,1.0	0.042
266	"ENSMUSG00000036073"	"Galt"	chr4	+	41756343	41756422	41756346	41756422	41755960	41756130	266	4,4,1,2,3,4	10,9,5,13,1,2	4,2,0,5,1,0	2,6,2,7,8,8	99	96	0.265923533068	1.0	0.279,0.301,0.162,0.13,0.744,0.66	0.66,0.244,0.0,0.409,0.108,0.0	0.143
273	"ENSMUSG00000085396"	"Firre"	chrX	-	50627206	50627309	50627206	50627250	50630890	50630995	273	7,8,0,3,1,5	3,0,0,1,0,0	2,1,1,7,2,11	1,2,1,0,3,0	155	96	1	1.0	0.591,1.0,NA,0.65,1.0,1.0	0.553,0.236,0.382,1.0,0.292,1.0	0.271
274	"ENSMUSG00000049811"	"Fam161a"	chr11	+	23015654	23015884	23015658	23015884	23013538	23013647	274	1,0,0,0,0,3	0,0,1,0,0,0	0,1,2,1,1,0	0,0,0,0,0,0	100	96	1	1.0	1.0,NA,0.0,NA,NA,1.0	NA,1.0,1.0,1.0,1.0,NA	-0.333
276	"ENSMUSG00000028392"	"Bspry"	chr4	+	62495997	62497298	62496981	62497298	62494732	62494857	276	45,54,26,28,27,47	0,0,0,0,0,0	45,52,100,123,44,48	0,0,0,1,0,1	1080	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.916,1.0,0.81	0.046
279	"ENSMUSG00000029422"	"Rsrc2"	chr5	-	123740671	123740884	123740671	123740862	123742778	123742856	279	4,1,3,1,1,1	0,0,0,0,1,2	0,0,0,0,1,1	1,0,0,0,0,1	118	96	1	1.0	1.0,1.0,1.0,1.0,0.449,0.289	0.0,NA,NA,NA,1.0,0.449	0.307
280	"ENSMUSG00000029422"	"Rsrc2"	chr5	-	123740671	123740884	123740671	123740862	123743637	123743678	280	2,0,1,1,1,0	9,8,5,9,5,6	0,0,0,0,1,1	4,2,2,5,1,4	118	96	1	1.0	0.153,0.0,0.14,0.083,0.14,0.0	0.0,0.0,0.0,0.0,0.449,0.169	-0.017
287	"ENSMUSG00000058503"	"Fam133b"	chr5	+	3559096	3559159	3559137	3559159	3558660	3558693	287	4,4,0,0,2,2	0,1,0,0,0,0	5,1,2,1,0,2	0,1,0,0,0,0	137	96	1	1.0	1.0,0.737,NA,NA,1.0,1.0	1.0,0.412,1.0,1.0,NA,1.0	0.052
289	"ENSMUSG00000022779"	"Top3b"	chr16	+	16875068	16875155	16875071	16875155	16870806	16870898	289	1,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,1,0,0,0,0	99	96	1	1.0	1.0,NA,NA,NA,NA,NA	NA,0.0,NA,NA,NA,NA	1.0
290	"ENSMUSG00000022779"	"Top3b"	chr16	+	16887831	16888005	16887857	16888005	16887576	16887723	290	5,5,6,8,9,2	0,0,0,1,0,1	2,14,7,7,1,10	0,0,0,0,0,0	122	96	1	1.0	1.0,1.0,1.0,0.863,1.0,0.611	1.0,1.0,1.0,1.0,1.0,1.0	-0.088
294	"ENSMUSG00000045095"	"Magi1"	chr6	-	93694007	93694208	93694007	93694175	93697193	93697487	294	2,0,1,0,1,0	1,0,1,2,2,2	1,1,0,2,0,0	0,1,0,2,0,1	129	96	1	1.0	0.598,NA,0.427,0.0,0.271,0.0	1.0,0.427,NA,0.427,NA,0.0	-0.204
295	"ENSMUSG00000045095"	"Magi1"	chr6	-	93694007	93694211	93694007	93694175	93697193	93697487	295	2,0,1,0,1,0	1,0,1,2,2,2	0,0,0,1,0,1	0,1,0,2,0,1	132	96	1	1.0	0.593,NA,0.421,0.0,0.267,0.0	NA,0.0,NA,0.267,NA,0.421	0.027
297	"ENSMUSG00000045095"	"Magi1"	chr6	-	93708003	93708220	93708003	93708217	93717239	93717271	297	1,2,3,5,6,0	0,0,0,1,0,0	0,4,0,1,0,0	0,0,0,0,0,0	99	96	1	1.0	1.0,1.0,1.0,0.829,1.0,NA	NA,1.0,NA,1.0,NA,NA	-0.034
299	"ENSMUSG00000035762"	"Tmem161b"	chr13	+	84282710	84282862	84282748	84282862	84272170	84272327	299	4,4,2,5,2,2	0,0,0,1,0,0	0,2,2,2,1,9	0,1,0,0,0,0	134	96	1	1.0	1.0,1.0,1.0,0.782,1.0,1.0	NA,0.589,1.0,1.0,1.0,1.0	0.046
300	"ENSMUSG00000030067"	"Foxp1"	chr6	-	98945346	98945426	98945346	98945423	98945533	98945735	300	1,3,0,2,0,1	0,0,0,0,2,0	3,1,0,2,0,2	0,0,0,0,1,3	99	96	1	1.0	1.0,1.0,NA,1.0,0.0,1.0	1.0,1.0,NA,1.0,0.0,0.393	0.121
302	"ENSMUSG00000030067"	"Foxp1"	chr6	-	99015423	99015513	99015423	99015510	99016527	99016665	302	0,0,1,0,0,0	0,0,0,0,0,0	1,0,1,1,1,0	0,0,0,1,1,0	99	96	1	1.0	NA,NA,1.0,NA,NA,NA	1.0,NA,1.0,0.492,0.492,NA	0.254
304	"ENSMUSG00000063889"	"Crem"	chr18	-	3266355	3268129	3266355	3267732	3273421	3273578	304	10,18,8,18,14,11	0,0,0,0,0,0	10,17,11,22,12,15	0,0,0,2,2,0	493	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.682,0.539,1.0	0.13
306	"ENSMUSG00000115987"	"Vps28"	chr15	-	76624591	76624718	76624591	76624620	76625133	76625205	306	5,4,1,2,1,1	11,21,6,9,8,10	2,0,0,0,2,1	9,12,9,18,8,13	194	96	0.00151778532234	0.0944636331384	0.184,0.086,0.076,0.099,0.058,0.047	0.099,0.0,0.0,0.0,0.11,0.037	0.051
307	"ENSMUSG00000004207"	"Psap"	chr10	+	60299091	60299229	60299097	60299229	60295945	60296002	307	1,2,0,0,1,0	226,341,168,221,186,274	0,2,0,0,1,0	257,364,374,569,449,631	102	96	1	1.0	0.004,0.005,0.0,0.0,0.005,0.0	0.0,0.005,0.0,0.0,0.002,0.0	0.001
308	"ENSMUSG00000032340"	"Neo1"	chr9	-	58906870	58907094	58906870	58907046	58908403	58908499	308	1,1,0,0,0,0	0,14,5,9,5,7	1,1,1,0,1,1	2,5,2,3,6,20	144	96	1	1.0	1.0,0.045,0.0,0.0,0.0,0.0	0.25,0.118,0.25,0.0,0.1,0.032	0.049
309	"ENSMUSG00000032340"	"Neo1"	chr9	-	58930955	58931175	58930955	58931115	58955958	58956079	309	4,8,2,1,8,5	0,3,0,0,0,3	2,7,2,4,6,9	0,0,0,0,0,1	156	96	0.26012387428	1.0	1.0,0.621,1.0,1.0,1.0,0.506	1.0,1.0,1.0,1.0,1.0,0.847	-0.12
310	"ENSMUSG00000020716"	"Nf1"	chr11	+	79565417	79565551	79565420	79565551	79564823	79564946	310	2,0,1,3,2,2	2,0,0,0,1,0	0,0,4,0,4,0	0,0,0,1,2,0	99	96	1	1.0	0.492,NA,1.0,1.0,0.66,1.0	NA,NA,1.0,0.0,0.66,NA	0.277
312	"ENSMUSG00000071176"	"Arhgef10"	chr8	+	14934769	14934846	14934772	14934846	14932356	14932420	312	2,0,0,0,0,0	0,0,0,0,1,0	0,0,0,1,0,1	0,0,0,0,0,0	99	96	1	1.0	1.0,NA,NA,NA,0.0,NA	NA,NA,NA,1.0,NA,1.0	-0.5
313	"ENSMUSG00000034160"	"Ogt"	chrX	+	101642975	101643156	101643005	101643156	101640217	101640322	313	4,17,7,5,11,21	2,5,2,4,6,7	5,11,8,7,10,11	5,5,4,5,4,5	126	96	0.391727116917	1.0	0.604,0.721,0.727,0.488,0.583,0.696	0.432,0.626,0.604,0.516,0.656,0.626	0.06
316	"ENSMUSG00000022185"	"Acin1"	chr14	-	54646450	54646603	54646450	54646567	54646702	54646833	316	12,10,3,7,8,7	0,2,3,3,1,8	11,11,10,13,11,9	1,0,5,4,1,2	132	96	0.260897096552	1.0	1.0,0.784,0.421,0.629,0.853,0.389	0.889,1.0,0.593,0.703,0.889,0.766	-0.127
317	"ENSMUSG00000022185"	"Acin1"	chr14	-	54646702	54646836	54646702	54646833	54648087	54648130	317	6,7,5,5,5,10	0,0,0,1,1,1	4,4,5,6,1,6	0,2,1,4,3,1	99	96	7.19440830113e-05	0.010296996881	1.0,1.0,1.0,0.829,0.829,0.907	1.0,0.66,0.829,0.593,0.244,0.853	0.231
321	"ENSMUSG00000042831"	"Alkbh6"	chr7	+	30309985	30310054	30310027	30310054	30309480	30309559	321	6,11,9,10,5,4	1,0,0,0,0,0	5,3,2,3,6,5	0,0,0,0,0,0	138	96	1	1.0	0.807,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.032
322	"ENSMUSG00000042831"	"Alkbh6"	chr7	+	30312505	30312707	30312590	30312707	30312236	30312388	322	1,5,1,4,2,0	7,3,7,6,2,6	2,2,0,3,3,4	4,4,5,4,0,0	181	96	0.174905004403	1.0	0.07,0.469,0.07,0.261,0.347,0.0	0.21,0.21,0.0,0.285,1.0,1.0	-0.248
324	"ENSMUSG00000034544"	"Rsrc1"	chr3	+	66996464	66996590	66996470	66996590	66994516	66994712	324	0,4,0,0,0,4	0,0,0,0,0,1	2,2,0,2,4,4	0,0,0,0,0,0	102	96	1	1.0	NA,1.0,NA,NA,NA,0.79	1.0,1.0,NA,1.0,1.0,1.0	-0.105
325	"ENSMUSG00000020836"	"Coro6"	chr11	+	77469375	77469601	77469378	77469601	77469056	77469287	325	0,1,0,0,0,0	1,0,0,0,0,0	0,0,0,0,1,1	0,0,0,0,0,0	99	96	1	1.0	0.0,1.0,NA,NA,NA,NA	NA,NA,NA,NA,1.0,1.0	-0.5
326	"ENSMUSG00000032554"	"Trf"	chr9	-	103217362	103217533	103217362	103217518	103219222	103219255	326	5,22,5,11,11,17	0,0,0,0,0,0	3,7,3,4,2,0	1,0,0,0,0,0	111	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.722,1.0,1.0,1.0,1.0,NA	0.056
327	"ENSMUSG00000062785"	"Kcnc3"	chr7	+	44598380	44598575	44598383	44598575	44595160	44596268	327	0,0,1,0,3,0	0,2,0,0,0,1	0,1,2,1,2,0	1,0,0,0,0,1	99	96	1	1.0	NA,0.0,1.0,NA,1.0,0.0	0.0,1.0,1.0,1.0,1.0,0.0	-0.167
328	"ENSMUSG00000062785"	"Kcnc3"	chr7	+	44598380	44598575	44598383	44598575	44597589	44597619	328	2,3,0,2,0,0	1,0,0,0,0,0	0,0,0,2,1,0	0,0,0,0,0,0	99	96	1	1.0	0.66,1.0,NA,1.0,NA,NA	NA,NA,NA,1.0,1.0,NA	-0.113
330	"ENSMUSG00000001415"	"Smg5"	chr3	+	88349110	88349267	88349141	88349267	88347517	88347596	330	1,0,0,1,0,0	6,8,1,3,1,3	0,0,0,0,0,0	6,3,7,10,9,2	127	96	1	1.0	0.112,0.0,0.0,0.201,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.052
332	"ENSMUSG00000028057"	"Rit1"	chr3	+	88717572	88717658	88717601	88717658	88717325	88717470	332	0,0,0,0,0,1	3,5,2,2,3,4	1,3,0,0,0,1	0,2,4,5,6,0	125	96	0.343265517945	1.0	0.0,0.0,0.0,0.0,0.0,0.161	1.0,0.535,0.0,0.0,0.0,1.0	-0.396
335	"ENSMUSG00000098789"	"Jmjd7"	chr2	+	120031501	120031651	120031574	120031651	120031306	120031402	335	1,0,0,0,0,1	3,0,1,0,0,3	0,1,1,0,0,1	1,0,0,1,0,3	169	96	1	1.0	0.159,NA,0.0,NA,NA,0.159	0.0,1.0,1.0,0.0,NA,0.159	-0.326
336	"ENSMUSG00000071064"	"Zfp827"	chr8	+	79178889	79179079	79178907	79179079	79175832	79175970	336	0,2,0,0,0,1	1,0,0,1,0,1	0,0,1,0,1,0	0,0,0,2,0,0	114	96	1	1.0	0.0,1.0,NA,0.0,NA,0.457	NA,NA,1.0,0.0,1.0,NA	-0.302
338	"ENSMUSG00000031785"	"Adgrg1"	chr8	+	95003235	95003673	95003250	95003673	95002438	95002513	338	1,0,1,4,2,2	42,48,21,37,32,31	1,3,0,0,3,0	31,41,53,61,34,63	111	96	1	1.0	0.02,0.0,0.04,0.086,0.051,0.053	0.027,0.06,0.0,0.0,0.071,0.0	0.015
340	"ENSMUSG00000073639"	"Rab18"	chr18	+	6778476	6778556	6778494	6778556	6770053	6770109	340	0,1,0,0,0,0	20,43,9,25,20,30	0,0,0,0,0,0	22,27,22,35,34,40	114	96	1	1.0	0.0,0.019,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.003
343	"ENSMUSG00000037487"	"Ubr5"	chr15	-	37973302	37975671	37973302	37973458	37976059	37976235	343	28,24,14,18,17,19	0,0,0,0,0,0	25,25,30,23,20,39	0,1,0,0,0,0	2309	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.51,1.0,1.0,1.0,1.0	0.082
344	"ENSMUSG00000037487"	"Ubr5"	chr15	-	38037815	38038027	38037815	38038009	38040752	38040902	344	5,5,2,6,0,6	2,5,2,4,4,9	0,3,6,8,7,5	2,4,3,10,6,5	114	96	0.914388541532	1.0	0.678,0.457,0.457,0.558,0.0,0.36	0.0,0.387,0.627,0.403,0.496,0.457	0.023
349	"ENSMUSG00000035790"	"Cep19"	chr16	+	32103850	32104047	32103883	32104047	32102966	32103044	349	0,0,0,0,0,0	4,4,0,1,3,3	0,0,0,1,0,0	5,8,0,3,5,11	129	96	1	1.0	0.0,0.0,NA,0.0,0.0,0.0	0.0,0.0,NA,0.199,0.0,0.0	-0.04
356	"ENSMUSG00000031403"	"Dkc1"	chrX	+	75097234	75097369	75097282	75097369	75096833	75096901	356	0,0,0,0,0,1	4,1,3,2,0,1	0,0,0,1,0,0	0,0,2,0,2,1	144	96	1	1.0	0.0,0.0,0.0,0.0,NA,0.4	NA,NA,0.0,1.0,0.0,0.0	-0.17
359	"ENSMUSG00000020328"	"Nudcd2"	chr11	+	40736492	40736644	40736567	40736644	40736017	40736066	359	8,14,5,5,2,16	0,0,0,3,0,0	7,15,9,9,6,15	0,1,0,0,0,0	171	96	1	1.0	1.0,1.0,1.0,0.483,1.0,1.0	1.0,0.894,1.0,1.0,1.0,1.0	-0.069
363	"ENSMUSG00000015748"	"Prpf3"	chr3	-	95835353	95835525	95835353	95835467	95835643	95835743	363	0,0,0,0,0,0	0,7,5,2,3,0	0,0,0,0,1,1	3,5,1,3,2,5	154	96	1	1.0	NA,0.0,0.0,0.0,0.0,NA	0.0,0.0,0.0,0.0,0.238,0.111	-0.058
364	"ENSMUSG00000015748"	"Prpf3"	chr3	-	95840669	95840749	95840669	95840744	95844185	95844352	364	1,0,2,2,0,1	1,0,0,0,0,0	2,1,7,0,2,7	0,0,0,0,0,0	101	96	1	1.0	0.487,NA,1.0,1.0,NA,1.0	1.0,1.0,1.0,NA,1.0,1.0	-0.128
365	"ENSMUSG00000025607"	"Copg2"	chr6	-	30749405	30749504	30749405	30749501	30749760	30749899	365	5,12,4,10,2,8	0,0,0,1,0,0	1,8,6,9,21,9	0,0,0,1,0,0	99	96	1	1.0	1.0,1.0,1.0,0.907,1.0,1.0	1.0,1.0,1.0,0.897,1.0,1.0	0.002
369	"ENSMUSG00000029472"	"Anapc5"	chr5	-	122791607	122791755	122791607	122791735	122791826	122791934	369	30,39,18,22,22,27	1,4,3,1,0,2	21,25,29,36,16,38	1,1,2,4,4,4	116	96	0.25826823473	1.0	0.961,0.89,0.832,0.948,1.0,0.918	0.946,0.954,0.923,0.882,0.768,0.887	0.032
370	"ENSMUSG00000029472"	"Anapc5"	chr5	-	122800450	122800608	122800450	122800593	122802129	122802219	370	0,4,0,0,3,2	19,27,5,16,10,17	2,2,3,1,1,3	6,17,11,17,8,17	111	96	0.191460443768	1.0	0.0,0.114,0.0,0.0,0.206,0.092	0.224,0.092,0.191,0.048,0.098,0.132	-0.062
371	"ENSMUSG00000029472"	"Anapc5"	chr5	-	122800450	122800632	122800450	122800593	122802129	122802219	371	11,28,8,15,15,21	19,27,5,16,10,17	19,26,18,20,15,22	6,17,11,17,8,17	135	96	0.0821459730807	1.0	0.292,0.424,0.532,0.4,0.516,0.468	0.692,0.521,0.538,0.456,0.571,0.479	-0.104
372	"ENSMUSG00000029472"	"Anapc5"	chr5	-	122800450	122800632	122800450	122800608	122802129	122802219	372	11,25,8,15,12,19	0,1,0,0,0,0	17,24,15,19,14,19	0,0,0,0,0,0	120	96	1	1.0	1.0,0.952,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.008
376	"ENSMUSG00000045983"	"Eif4g1"	chr16	+	20674167	20674314	20674227	20674314	20673867	20673961	376	0,0,0,0,0,0	9,13,0,7,10,15	0,0,0,0,1,0	8,19,13,26,13,22	156	96	1	1.0	0.0,0.0,NA,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.045,0.0	-0.007
377	"ENSMUSG00000045983"	"Eif4g1"	chr16	+	20675729	20675829	20675759	20675829	20675343	20675520	377	40,34,12,29,17,32	3,2,0,1,0,3	25,28,35,75,36,57	1,3,1,1,2,5	126	96	0.58193836942	1.0	0.91,0.928,1.0,0.957,1.0,0.89	0.95,0.877,0.964,0.983,0.932,0.897	0.014
379	"ENSMUSG00000045983"	"Eif4g1"	chr16	+	20681733	20681922	20681736	20681922	20681419	20681578	379	10,15,4,12,10,10	9,21,10,20,18,19	7,16,7,18,8,13	16,18,17,22,14,23	99	96	0.962542587932	1.0	0.519,0.409,0.279,0.368,0.35,0.338	0.298,0.463,0.285,0.442,0.357,0.354	0.011
380	"ENSMUSG00000045983"	"Eif4g1"	chr16	+	20684407	20684508	20684428	20684508	20684021	20684181	380	35,48,17,29,22,27	0,0,1,0,0,0	24,55,26,42,32,54	0,0,0,0,0,0	117	96	1	1.0	1.0,1.0,0.933,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.011
381	"ENSMUSG00000062563"	"Cys1"	chr12	-	24665847	24666252	24665847	24666181	24666766	24666827	381	5,6,0,3,3,3	2,4,0,4,4,2	1,4,1,4,2,0	4,6,10,15,0,6	167	96	1	1.0	0.59,0.463,NA,0.301,0.301,0.463	0.126,0.277,0.054,0.133,1.0,0.0	0.159
382	"ENSMUSG00000062563"	"Cys1"	chr12	-	24665952	24666221	24665952	24666181	24666766	24666827	382	5,4,1,3,3,2	2,4,0,4,4,2	1,2,2,4,2,0	4,6,10,15,0,6	136	96	0.0140655156792	0.473676925079	0.638,0.414,1.0,0.346,0.346,0.414	0.15,0.19,0.124,0.158,1.0,0.0	0.256
383	"ENSMUSG00000054474"	"Thnsl2"	chr6	-	71138650	71138822	71138650	71138803	71139748	71139943	383	0,0,0,0,0,0	17,12,7,14,17,45	0,1,2,0,0,1	34,56,30,48,34,55	115	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.015,0.053,0.0,0.0,0.015	-0.014
384	"ENSMUSG00000006920"	"Ezh1"	chr11	-	101217242	101217368	101217242	101217363	101218653	101218720	384	0,0,1,0,1,1	6,10,1,5,4,13	0,1,0,2,1,2	2,11,2,10,2,3	101	96	1	1.0	0.0,0.0,0.487,0.0,0.192,0.068	0.0,0.08,0.0,0.16,0.322,0.388	-0.034
